customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,txn_count,avg_amount,std_amount,min_amount,max_amount,first_txn,last_txn,days_since_last_txn
BANK11102,850,United Kingdom,Male,34,0,4235.94,3,1,1,49915.26,0,3.0,-164.11,226.16,-420.76,6.02,2023-06-14,2023-09-01,122.0
BANK11103,636,United States,Male,46,2,2767.03,1,1,1,39239.61,0,11.0,2.22,27.05,-39.04,55.01,2023-01-06,2023-12-28,4.0
BANK11104,760,France,Male,53,4,1376.71,2,1,0,45918.11,0,7.0,-26.27,178.32,-339.2,231.23,2023-01-02,2023-12-31,1.0
BANK11105,546,Germany,Female,67,0,16131.3,1,1,1,67874.14,1,4.0,7.11,45.75,-35.78,70.63,2023-01-09,2023-10-28,65.0
BANK11106,711,Spain,Female,29,5,2667.05,2,0,1,31942.41,1,3.0,2.5,49.67,-48.99,50.13,2023-01-11,2023-08-06,148.0
BANK11107,544,Germany,Male,48,2,6497.1,4,0,1,48108.07,1,8.0,-32.72,63.81,-122.49,40.47,2023-03-05,2023-10-06,87.0
BANK11108,587,France,Female,66,0,1016.99,1,0,0,25894.69,1,5.0,-6.66,12.34,-24.25,7.25,2023-06-04,2023-12-29,3.0
BANK11109,841,Germany,Female,26,2,8652.7,2,1,1,36247.57,0,9.0,-184.71,383.17,-1114.2,35.05,2023-02-09,2023-11-23,39.0
BANK11110,630,France,Female,78,1,1216.04,3,0,1,29498.36,0,6.0,-19.85,58.0,-119.73,33.19,2023-01-24,2023-09-03,120.0
BANK11111,671,Germany,Male,36,1,5624.37,2,1,1,38612.54,0,6.0,-107.7,268.91,-655.85,15.14,2023-01-08,2023-12-24,8.0
BANK11112,737,United Kingdom,Female,63,4,3531.12,1,1,0,53539.17,0,1.0,36.95,,36.95,36.95,2023-04-11,2023-04-11,265.0
BANK11113,699,France,Male,63,6,792.38,4,1,1,25578.84,0,7.0,4.97,13.39,-17.49,22.01,2023-04-10,2023-12-18,14.0
BANK11114,665,France,Male,79,4,126.33,1,1,1,58067.52,0,6.0,14.51,33.97,-24.94,76.28,2023-03-08,2023-12-16,16.0
BANK11115,686,United States,Male,34,5,13350.04,2,0,1,33442.54,0,4.0,-34.53,92.38,-164.02,50.14,2023-01-30,2023-09-05,118.0
BANK11116,850,United Kingdom,Female,19,7,671.6,1,1,1,36452.65,0,6.0,-14.71,98.49,-172.2,93.43,2023-01-29,2023-11-23,39.0
BANK11117,644,France,Female,57,7,6103.08,2,1,0,27183.58,0,2.0,8.94,28.15,-10.96,28.85,2023-02-21,2023-05-04,242.0
BANK11118,670,Spain,Female,22,0,5287.62,3,1,1,20060.09,0,10.0,-4.99,71.16,-137.83,113.2,2023-05-05,2023-12-27,5.0
BANK11119,755,Germany,Male,76,1,2090.62,4,1,1,28165.5,0,4.0,-178.15,361.85,-720.9,7.47,2023-01-22,2023-11-12,50.0
BANK11120,760,Spain,Male,56,0,1025.19,5,1,0,46992.52,0,4.0,-12.77,11.5,-24.81,2.47,2023-04-22,2023-11-17,45.0
BANK11121,768,Germany,Female,71,2,982.07,2,1,0,23754.79,0,3.0,17.81,30.58,-8.78,51.23,2023-01-23,2023-03-15,292.0
BANK11122,713,Germany,Female,78,7,4401.34,5,1,0,44892.28,0,6.0,25.75,72.82,-50.14,161.43,2023-04-10,2023-10-04,89.0
BANK11123,535,United States,Female,65,0,3958.45,3,1,0,22513.99,1,5.0,4.84,28.99,-19.29,54.54,2023-04-26,2023-11-17,45.0
BANK11124,813,France,Female,33,3,10434.75,2,1,1,20746.02,1,4.0,152.94,232.7,2.04,497.79,2023-01-14,2023-12-21,11.0
BANK11125,535,Germany,Male,34,3,5108.3,4,1,1,28569.35,0,6.0,178.72,411.59,-59.07,1007.07,2023-03-12,2023-12-26,6.0
BANK11126,680,United States,Female,71,0,8553.89,3,1,0,28696.53,1,0.0,,,,,,,365.0
BANK11127,574,Spain,Female,44,0,164.75,2,1,1,59328.09,0,6.0,61.74,140.29,-11.66,342.93,2023-04-23,2023-12-03,29.0
BANK11128,643,United States,Female,24,1,5558.38,1,0,1,52959.98,0,2.0,4.96,63.74,-40.11,50.03,2023-10-25,2023-11-01,61.0
BANK11129,682,Spain,Male,69,0,1330.96,3,1,1,29228.23,1,4.0,3.55,19.11,-18.89,27.16,2023-02-08,2023-11-22,40.0
BANK11130,682,France,Male,25,2,1457.37,1,0,0,54598.18,0,3.0,178.71,303.48,1.99,529.14,2023-05-08,2023-12-10,22.0
BANK11131,692,Germany,Male,25,1,6375.13,1,1,1,38160.07,0,4.0,-27.68,65.26,-122.95,24.58,2023-04-10,2023-12-27,5.0
BANK11132,811,United Kingdom,Male,40,2,7885.65,5,0,0,22443.4,0,10.0,32.38,71.77,-54.93,199.43,2023-01-09,2023-12-20,12.0
BANK11133,695,Spain,Female,49,0,2323.97,1,1,0,32231.7,0,9.0,29.83,88.59,-43.92,256.17,2023-01-07,2023-10-24,69.0
BANK11134,625,Germany,Female,60,2,7805.07,2,0,0,28068.94,0,6.0,20.21,31.88,-32.04,61.42,2023-01-07,2023-12-11,21.0
BANK11135,746,United Kingdom,Male,64,0,2932.64,5,1,0,45997.35,1,0.0,,,,,,,365.0
BANK11136,768,United Kingdom,Male,35,6,9747.17,2,1,0,24421.59,1,5.0,36.86,26.55,7.56,76.37,2023-01-27,2023-10-25,68.0
BANK11137,527,Spain,Female,55,1,126.1,2,1,1,31212.29,1,7.0,-32.51,87.5,-218.06,40.0,2023-01-09,2023-10-30,63.0
BANK11138,709,Germany,Male,71,5,435.94,3,1,1,41857.98,1,8.0,9.04,20.81,-17.85,55.97,2023-01-03,2023-09-04,119.0
BANK11139,720,United Kingdom,Female,29,3,7488.41,1,1,1,33809.69,0,3.0,-17.8,27.76,-34.2,14.25,2023-02-26,2023-08-15,139.0
BANK11140,620,United States,Female,32,4,4892.02,5,0,1,49199.67,0,4.0,50.29,60.58,14.18,140.65,2023-03-15,2023-10-18,75.0
BANK11141,787,United States,Male,45,1,4093.78,1,1,1,39347.62,0,3.0,-76.76,166.12,-263.83,53.52,2023-05-11,2023-11-28,34.0
BANK11142,634,Germany,Female,72,0,4759.32,4,1,0,22895.97,0,6.0,-196.27,658.09,-1531.32,185.4,2023-03-13,2023-10-14,79.0
BANK11143,662,France,Female,55,1,13309.94,1,0,0,43821.08,0,1.0,-2.75,,-2.75,-2.75,2023-09-22,2023-09-22,101.0
BANK11144,632,United States,Male,67,0,5328.84,1,1,1,61945.07,0,5.0,-69.45,145.78,-215.91,125.29,2023-03-05,2023-11-19,43.0
BANK11145,651,Spain,Female,73,7,5213.18,1,0,1,36728.32,0,3.0,36.46,33.49,-2.21,56.1,2023-03-09,2023-11-07,55.0
BANK11146,540,Germany,Male,48,1,7124.57,1,1,1,41120.91,1,5.0,25.64,30.25,-0.97,77.61,2023-04-15,2023-09-20,103.0
BANK11147,505,United Kingdom,Female,69,13,10072.79,2,0,0,24083.03,1,3.0,-119.77,174.9,-321.02,-4.47,2023-04-27,2023-08-25,129.0
BANK11148,809,United States,Male,26,4,1518.46,3,0,1,26793.74,0,8.0,27.83,87.71,-21.19,242.61,2023-02-13,2023-12-07,25.0
BANK11149,565,Germany,Male,25,0,4795.32,4,0,1,71334.74,1,9.0,-9.78,81.59,-190.7,96.65,2023-04-30,2023-11-23,39.0
BANK11150,550,Germany,Male,63,3,4385.05,1,1,1,59472.69,0,6.0,35.11,93.36,-123.13,112.46,2023-03-10,2023-12-04,28.0
BANK11151,434,France,Male,36,0,724.26,2,1,1,38593.16,0,3.0,158.72,141.31,-1.21,266.72,2023-03-17,2023-08-27,127.0
BANK11152,586,United Kingdom,Female,68,0,3673.15,1,1,0,37393.82,1,10.0,4.16,19.88,-30.38,40.44,2023-02-11,2023-12-31,1.0
BANK11153,517,United Kingdom,Male,25,0,360.44,2,1,0,46348.19,1,1.0,-29.34,,-29.34,-29.34,2023-06-05,2023-06-05,210.0
BANK11154,814,United Kingdom,Female,51,7,1022.59,2,1,0,23994.46,0,2.0,-35.71,132.41,-129.33,57.92,2023-02-04,2023-11-25,37.0
BANK11155,750,Spain,Male,74,2,12207.11,2,1,0,58331.44,0,6.0,29.25,40.37,-5.06,97.1,2023-02-15,2023-06-24,191.0
BANK11156,581,Germany,Female,21,3,634.87,2,1,0,49128.26,1,9.0,-8.28,66.59,-116.12,77.2,2023-01-30,2023-12-03,29.0
BANK11157,850,Spain,Male,48,0,4324.62,4,1,0,31916.94,0,4.0,0.89,16.17,-9.59,24.58,2023-04-21,2023-11-07,55.0
BANK11158,748,Spain,Male,55,2,1953.97,3,1,1,35193.96,0,4.0,3.05,7.42,-3.48,13.62,2023-02-12,2023-11-11,51.0
BANK11159,617,Germany,Male,20,1,4051.93,2,1,1,34795.75,0,1.0,65.22,,65.22,65.22,2023-05-08,2023-05-08,238.0
BANK11160,400,United Kingdom,Female,52,1,1339.22,1,1,1,30223.36,1,6.0,-26.14,52.04,-74.12,32.46,2023-01-30,2023-12-16,16.0
BANK11161,850,Germany,Female,36,0,2938.35,2,0,1,32723.02,1,4.0,8.65,17.84,-17.16,21.92,2023-01-16,2023-09-27,96.0
BANK11162,511,France,Male,60,1,10099.58,5,0,0,47363.32,0,7.0,48.92,123.0,-39.11,315.6,2023-04-07,2023-12-22,10.0
BANK11163,485,Germany,Female,46,3,2359.76,1,1,0,40521.2,1,8.0,-5.92,100.63,-245.47,52.88,2023-02-23,2023-12-09,23.0
BANK11164,752,Germany,Female,27,0,2177.28,4,1,0,35354.15,0,1.0,34.66,,34.66,34.66,2023-04-11,2023-04-11,265.0
BANK11165,850,United States,Male,29,10,2954.02,3,0,0,50429.76,1,4.0,159.33,296.07,2.79,603.11,2023-01-13,2023-07-24,161.0
BANK11166,788,France,Female,63,0,529.54,3,0,1,59444.3,0,7.0,50.05,76.15,-28.78,197.26,2023-03-21,2023-11-18,44.0
BANK11167,706,United States,Female,47,1,2449.78,5,1,1,26603.06,0,6.0,99.59,233.78,-30.43,573.83,2023-01-09,2023-10-31,62.0
BANK11168,709,United Kingdom,Female,47,0,34.62,5,1,0,72079.85,1,9.0,-3.44,39.41,-65.84,53.79,2023-01-14,2023-11-20,42.0
BANK11169,735,United Kingdom,Female,77,0,3499.82,1,1,1,54566.28,1,6.0,12.09,43.6,-62.09,68.04,2023-03-10,2023-10-28,65.0
BANK11170,725,France,Female,35,7,9417.44,4,1,1,61173.99,0,5.0,30.05,54.36,-27.47,116.05,2023-01-31,2023-07-14,171.0
BANK11171,678,Spain,Female,41,4,4015.63,3,1,1,119778.7,0,3.0,-14.02,25.07,-41.51,7.57,2023-05-30,2023-08-07,147.0
BANK11172,660,Germany,Female,49,3,4678.96,2,1,0,51208.07,0,2.0,14.09,10.85,6.42,21.76,2023-09-30,2023-10-28,65.0
BANK11173,643,United States,Female,26,6,155.2,3,1,1,18673.67,0,5.0,76.84,118.09,-65.16,222.7,2023-03-25,2023-11-20,42.0
BANK11174,574,France,Male,64,4,9813.27,5,1,1,26136.36,0,4.0,19.62,80.49,-42.05,137.25,2023-03-03,2023-10-16,77.0
BANK11175,621,United States,Male,41,3,2430.69,2,0,1,21414.44,0,7.0,35.61,90.79,-15.03,236.17,2023-01-04,2023-12-17,15.0
BANK11176,480,Germany,Female,43,5,18415.02,5,0,0,64241.36,1,6.0,-10.14,64.63,-128.16,61.1,2023-02-11,2023-11-28,34.0
BANK11177,640,Spain,Female,20,1,641.81,3,0,1,62643.94,0,4.0,21.98,304.48,-225.48,443.75,2023-07-21,2023-10-06,87.0
BANK11178,551,United States,Female,40,2,14472.37,2,1,1,74457.96,0,6.0,-42.92,79.88,-156.76,40.85,2023-02-06,2023-12-12,20.0
BANK11179,539,France,Male,28,4,5029.59,3,1,1,49855.59,0,5.0,-14.78,48.73,-88.46,32.22,2023-01-07,2023-12-04,28.0
BANK11180,667,Germany,Male,27,0,268.8,3,1,1,71717.55,0,1.0,-2.55,,-2.55,-2.55,2023-05-27,2023-05-27,219.0
BANK11181,789,Germany,Female,67,5,17824.3,2,1,1,19239.13,0,4.0,-38.15,94.53,-169.9,38.53,2023-04-09,2023-08-14,140.0
BANK11182,741,Spain,Female,53,0,69.85,3,1,1,35783.68,0,7.0,21.72,69.88,-64.29,150.03,2023-04-12,2023-11-10,52.0
BANK11183,492,France,Female,77,5,6559.65,3,1,1,25163.51,0,5.0,-22.03,57.58,-113.12,26.1,2023-02-24,2023-12-25,7.0
BANK11184,551,Germany,Female,30,1,11015.05,4,1,1,18986.66,1,1.0,20.85,,20.85,20.85,2023-05-31,2023-05-31,215.0
BANK11185,744,United States,Female,79,1,966.78,2,1,0,74405.64,0,5.0,26.03,27.33,2.95,72.09,2023-01-27,2023-07-30,155.0
BANK11186,551,United Kingdom,Male,46,0,2103.08,1,1,0,22489.54,1,3.0,8.28,81.91,-82.73,76.09,2023-09-12,2023-11-30,32.0
BANK11187,627,France,Male,55,6,4118.89,3,0,1,34134.09,0,3.0,-211.17,355.7,-621.7,4.89,2023-01-29,2023-09-21,102.0
BANK11188,705,United States,Male,76,0,5694.19,2,0,0,44218.3,0,3.0,-22.56,48.88,-78.59,11.35,2023-06-09,2023-07-23,162.0
BANK11189,553,Spain,Male,70,2,10273.78,1,0,1,26256.63,0,3.0,-485.25,844.45,-1459.84,29.0,2023-01-31,2023-08-03,151.0
BANK11190,660,Spain,Male,30,3,7157.93,3,1,0,17332.76,0,8.0,-0.88,84.12,-189.32,79.5,2023-02-25,2023-12-14,18.0
BANK11191,516,Germany,Female,74,0,2257.53,5,0,1,38618.43,1,4.0,-13.53,8.32,-25.34,-5.81,2023-08-05,2023-12-19,13.0
BANK11192,589,Spain,Male,43,12,8621.99,2,1,1,29338.77,0,2.0,8.14,4.04,5.29,11.0,2023-07-27,2023-09-18,105.0
BANK11193,681,United Kingdom,Female,37,0,16918.27,4,1,1,77178.8,0,5.0,2.91,7.69,-7.33,13.14,2023-03-12,2023-12-26,6.0
BANK11194,490,United States,Male,22,2,1287.29,4,1,0,40995.5,0,4.0,22.05,55.71,-38.2,96.32,2023-01-03,2023-12-01,31.0
BANK11195,694,France,Female,37,1,384.92,1,1,1,46037.94,1,7.0,0.35,52.29,-114.87,38.13,2023-01-21,2023-10-03,90.0
BANK11196,648,Germany,Male,31,0,2781.03,4,0,1,10873.49,1,4.0,47.88,55.16,-20.96,102.41,2023-01-14,2023-11-28,34.0
BANK11197,705,France,Female,62,0,10659.87,2,1,0,43919.85,0,0.0,,,,,,,365.0
BANK11198,672,United States,Female,31,4,814.31,5,0,1,34786.42,0,4.0,49.19,91.36,-52.17,140.47,2023-03-21,2023-10-10,83.0
BANK11199,786,United Kingdom,Male,25,7,10848.94,1,1,0,65178.15,0,6.0,56.52,163.49,-52.2,386.01,2023-05-06,2023-11-17,45.0
BANK11200,662,United States,Male,65,0,24276.51,1,1,0,27564.04,1,9.0,79.06,124.76,-25.62,275.27,2023-02-20,2023-12-29,3.0
BANK11201,607,United States,Female,30,0,277.58,1,1,1,44656.3,0,3.0,-57.05,63.0,-96.2,15.62,2023-01-19,2023-06-22,193.0
BANK11202,662,Germany,Female,41,12,3418.52,1,1,1,23714.47,0,4.0,21.0,56.99,-33.52,98.85,2023-04-03,2023-09-30,93.0
BANK11203,704,France,Male,32,0,1994.08,2,1,1,20201.75,0,5.0,-17.97,65.04,-127.96,46.23,2023-07-17,2023-12-14,18.0
BANK11204,654,United States,Male,68,2,2501.74,1,1,0,29360.32,1,2.0,0.19,2.69,-1.71,2.09,2023-01-31,2023-02-14,321.0
BANK11205,654,United States,Female,18,2,3004.07,2,1,0,31104.08,1,4.0,124.46,163.15,5.23,353.87,2023-06-22,2023-11-10,52.0
BANK11206,579,United Kingdom,Male,39,0,6729.68,2,0,1,23576.83,1,6.0,3.26,48.75,-63.99,77.46,2023-04-20,2023-11-20,42.0
BANK11207,583,Spain,Female,51,3,4473.87,1,1,0,32751.33,1,8.0,26.56,55.08,-57.77,112.62,2023-01-12,2023-09-15,108.0
BANK11208,509,United Kingdom,Female,67,8,16246.82,3,1,0,41720.73,0,2.0,12.12,38.67,-15.23,39.46,2023-02-23,2023-03-20,287.0
BANK11209,824,France,Female,68,1,2023.06,1,1,1,51883.96,0,4.0,-5.4,30.84,-42.02,24.07,2023-03-11,2023-09-16,107.0
BANK11210,525,France,Female,57,4,3899.02,1,1,1,16205.54,1,5.0,-61.7,92.46,-219.69,12.58,2023-04-24,2023-11-19,43.0
BANK11211,580,Germany,Male,20,3,8392.03,3,0,0,37098.93,1,2.0,11.52,20.7,-3.11,26.16,2023-10-19,2023-12-29,3.0
BANK11212,578,Spain,Female,72,1,2334.27,1,0,1,16138.77,1,5.0,21.15,86.36,-72.73,161.71,2023-03-30,2023-12-12,20.0
BANK11213,739,France,Male,43,0,3130.24,2,1,1,65232.81,0,2.0,-27.21,42.6,-57.33,2.91,2023-03-13,2023-12-24,8.0
BANK11214,620,Spain,Female,31,4,5775.51,1,0,1,58732.51,0,2.0,52.64,82.72,-5.86,111.13,2023-01-13,2023-09-23,100.0
BANK11215,774,United Kingdom,Female,75,1,9857.21,4,1,0,34606.69,0,4.0,-55.86,92.73,-176.87,40.15,2023-03-10,2023-10-26,67.0
BANK11216,582,France,Female,58,0,2686.55,4,1,0,25729.99,1,10.0,14.45,18.67,-8.02,48.37,2023-01-02,2023-08-19,135.0
BANK11217,677,United States,Female,78,8,3795.91,1,1,0,34934.04,0,3.0,6.34,7.98,-2.88,10.97,2023-02-10,2023-12-21,11.0
BANK11218,566,France,Female,25,4,18468.91,3,1,0,21854.15,0,9.0,-1.72,152.26,-291.64,304.84,2023-01-19,2023-12-20,12.0
BANK11219,850,Spain,Male,66,9,216.99,1,0,1,71469.05,0,8.0,13.79,80.48,-107.91,167.87,2023-01-03,2023-12-03,29.0
BANK11220,531,France,Male,72,0,2973.11,1,1,1,23887.04,1,5.0,52.93,74.1,-4.8,178.66,2023-01-12,2023-10-12,81.0
BANK11221,680,Germany,Female,72,5,5052.76,2,1,0,48080.9,1,8.0,54.81,74.88,-18.62,206.81,2023-02-05,2023-12-26,6.0
BANK11222,713,United States,Male,73,2,42.32,4,1,1,28118.91,0,7.0,-23.8,53.73,-112.02,15.19,2023-01-06,2023-12-12,20.0
BANK11223,691,Germany,Male,33,11,4541.45,1,1,1,44605.76,0,3.0,19.81,40.63,-7.64,66.49,2023-05-28,2023-11-25,37.0
BANK11224,631,United Kingdom,Male,59,8,289.2,3,1,0,32458.28,0,3.0,-92.78,176.25,-296.27,11.86,2023-07-30,2023-10-22,71.0
BANK11225,637,France,Male,38,10,9744.12,5,1,1,48680.09,0,2.0,9.04,5.86,4.89,13.18,2023-04-27,2023-11-13,49.0
BANK11226,654,France,Female,27,9,8227.56,2,1,1,56614.82,0,4.0,-15.49,72.81,-112.76,61.62,2023-09-17,2023-12-17,15.0
BANK11227,635,United Kingdom,Female,74,0,163.93,5,1,0,31422.89,0,2.0,-2.4,29.83,-23.49,18.69,2023-08-11,2023-10-28,65.0
BANK11228,746,Germany,Female,42,4,250.18,5,0,1,40418.7,0,7.0,16.43,35.18,-17.16,90.23,2023-01-26,2023-10-23,70.0
BANK11229,850,United States,Male,73,0,7004.28,3,1,0,78512.3,0,9.0,39.5,206.08,-291.74,503.03,2023-02-19,2023-11-13,49.0
BANK11230,594,Germany,Female,55,3,2306.57,2,1,0,36609.39,1,8.0,-37.46,97.71,-277.54,21.69,2023-01-18,2023-11-11,51.0
BANK11231,513,Spain,Male,39,11,4278.63,3,0,1,45626.74,1,7.0,3.24,115.76,-207.15,175.24,2023-01-01,2023-12-31,1.0
BANK11232,641,Germany,Female,66,0,1575.8,5,0,0,49742.49,0,8.0,-20.01,76.06,-203.94,37.63,2023-04-04,2023-12-27,5.0
BANK11233,850,United States,Male,78,2,949.56,3,0,1,23202.01,0,8.0,127.62,357.37,-116.91,999.73,2023-02-27,2023-11-11,51.0
BANK11234,569,France,Female,65,3,1755.43,1,1,1,20370.65,1,8.0,59.85,122.15,-19.28,338.45,2023-02-13,2023-12-22,10.0
BANK11235,813,Germany,Male,64,0,1416.55,4,1,0,37193.63,0,4.0,-3.82,11.16,-18.19,8.73,2023-02-02,2023-11-18,44.0
BANK11236,817,United Kingdom,Female,71,0,2973.82,5,1,1,30824.53,1,6.0,53.25,78.62,1.65,202.1,2023-02-27,2023-12-17,15.0
BANK11237,594,United States,Male,63,0,6865.43,2,1,1,24510.62,0,7.0,3.37,22.15,-23.25,38.36,2023-01-14,2023-12-02,30.0
BANK11238,706,France,Female,21,0,4038.63,3,1,1,16190.46,0,1.0,-32.59,,-32.59,-32.59,2023-08-21,2023-08-21,133.0
BANK11239,812,United States,Male,21,3,4697.52,2,1,0,31780.97,1,2.0,-32.99,49.82,-68.22,2.23,2023-05-17,2023-07-23,162.0
BANK11240,612,United Kingdom,Female,47,2,3175.13,1,1,0,34137.37,1,5.0,-50.5,84.82,-193.66,10.58,2023-01-17,2023-10-04,89.0
BANK11241,629,Spain,Female,19,0,1963.24,2,0,0,45418.47,1,1.0,21.59,,21.59,21.59,2023-04-13,2023-04-13,263.0
BANK11242,591,United States,Male,46,10,774.56,1,1,0,34574.84,1,6.0,5.16,87.84,-96.68,163.16,2023-02-12,2023-10-31,62.0
BANK11243,548,United States,Female,60,3,2189.16,3,1,1,19587.69,0,3.0,10.19,6.64,4.38,17.43,2023-01-08,2023-11-25,37.0
BANK11244,585,Germany,Male,79,2,5471.09,3,1,1,31367.95,0,4.0,142.22,121.59,4.21,283.75,2023-06-15,2023-11-19,43.0
BANK11245,527,United Kingdom,Male,53,0,6617.11,1,1,1,23844.16,1,11.0,131.14,463.55,-159.29,1509.35,2023-02-16,2023-11-24,38.0
BANK11246,653,United Kingdom,Male,38,3,3166.68,1,1,0,47080.79,1,5.0,216.44,463.23,0.56,1044.98,2023-02-07,2023-10-14,79.0
BANK11247,573,Spain,Male,78,1,5178.15,1,1,1,66670.82,0,6.0,54.74,166.15,-98.99,380.36,2023-01-18,2023-12-13,19.0
BANK11248,673,United Kingdom,Female,77,3,1182.04,3,0,1,36297.11,0,7.0,-7.11,25.46,-57.55,18.69,2023-01-20,2023-11-19,43.0
BANK11249,494,United States,Female,38,3,9832.93,1,0,1,32241.34,0,5.0,-13.32,48.18,-71.23,48.99,2023-02-24,2023-12-04,28.0
BANK11250,683,Spain,Male,65,0,10047.21,1,1,1,40348.71,1,6.0,42.88,141.98,-33.78,330.58,2023-03-13,2023-12-01,31.0
BANK11251,733,United Kingdom,Female,38,7,1930.72,5,0,1,61398.6,0,6.0,9.65,19.89,-10.22,45.97,2023-02-10,2023-10-23,70.0
BANK11252,450,Spain,Male,21,2,3967.18,2,1,1,13501.55,1,3.0,40.97,36.17,14.6,82.21,2023-02-01,2023-05-10,236.0
BANK11253,687,United Kingdom,Male,18,1,4665.43,3,1,1,25722.61,0,5.0,20.06,56.32,-23.89,116.76,2023-03-06,2023-12-31,1.0
BANK11254,772,United Kingdom,Male,79,9,3197.37,2,1,1,26496.4,0,8.0,37.65,104.94,-117.88,263.48,2023-05-18,2023-09-27,96.0
BANK11255,529,Germany,Male,43,1,12103.59,1,1,1,37313.94,0,3.0,13.92,111.04,-86.17,133.36,2023-01-03,2023-09-26,97.0
BANK11256,817,United Kingdom,Female,73,3,6729.93,1,1,0,42750.18,0,5.0,0.62,40.78,-41.56,53.95,2023-01-17,2023-09-10,113.0
BANK11257,691,Spain,Male,68,3,5581.5,3,0,1,41652.01,0,4.0,15.77,28.15,-13.62,43.61,2023-10-29,2023-12-23,9.0
BANK11258,579,United States,Male,19,0,3670.82,2,1,0,41085.27,1,8.0,3.83,46.93,-68.51,91.6,2023-01-21,2023-11-18,44.0
BANK11259,644,Germany,Male,26,14,443.32,2,0,1,37189.62,0,7.0,168.21,394.45,-70.2,1052.57,2023-01-31,2023-11-14,48.0
BANK11260,705,United Kingdom,Male,72,1,570.44,3,1,1,30453.39,0,6.0,-28.06,39.53,-82.03,19.73,2023-01-01,2023-11-07,55.0
BANK11261,657,United Kingdom,Female,74,1,1776.3,2,1,0,37069.93,0,5.0,4.55,50.45,-57.58,62.59,2023-01-10,2023-09-27,96.0
BANK11262,703,Spain,Male,62,7,1188.26,1,1,1,14244.1,1,4.0,97.2,200.33,-33.45,395.88,2023-03-21,2023-09-27,96.0
BANK11263,557,Germany,Male,35,2,15238.39,4,0,0,25902.73,0,4.0,6.41,252.64,-310.65,307.73,2023-05-08,2023-11-25,37.0
BANK11264,666,United Kingdom,Female,65,3,2636.58,2,1,1,38651.65,0,7.0,32.55,59.76,-35.48,136.31,2023-06-16,2023-11-17,45.0
BANK11265,508,United States,Female,65,5,10461.84,5,1,1,20875.85,0,4.0,-158.39,318.45,-623.5,63.9,2023-05-18,2023-12-23,9.0
BANK11266,638,United States,Male,74,0,8520.93,4,0,0,21866.93,0,3.0,53.21,59.59,-8.14,110.88,2023-07-04,2023-10-02,91.0
BANK11267,559,United Kingdom,Male,59,0,8371.76,1,1,0,33868.93,1,5.0,54.29,72.56,-1.18,180.14,2023-01-22,2023-11-08,54.0
BANK11268,576,United States,Male,58,0,1214.87,5,1,0,60304.06,0,7.0,58.83,118.29,-25.64,317.07,2023-01-31,2023-12-21,11.0
BANK11269,773,Germany,Female,28,6,2964.9,4,1,1,36653.05,0,4.0,-21.35,126.48,-205.31,83.43,2023-03-06,2023-11-24,38.0
BANK11270,759,United Kingdom,Male,42,0,1913.28,5,1,1,19856.27,0,7.0,-118.16,302.02,-793.09,62.24,2023-02-28,2023-09-02,121.0
BANK11271,710,Spain,Male,43,1,17601.76,3,1,1,37040.77,0,6.0,80.05,204.79,-11.43,497.94,2023-02-13,2023-12-16,16.0
BANK11272,540,Germany,Female,78,1,10467.47,5,1,1,49550.44,0,6.0,-12.39,76.58,-142.75,82.98,2023-08-07,2023-11-04,58.0
BANK11273,618,United States,Female,75,1,1437.9,3,1,0,42455.19,0,4.0,-43.9,18.01,-61.45,-20.56,2023-02-02,2023-12-08,24.0
BANK11274,771,United Kingdom,Male,53,3,1880.89,4,1,1,28903.62,0,9.0,-15.85,35.94,-75.59,23.82,2023-01-15,2023-12-27,5.0
BANK11275,664,Germany,Female,59,9,3763.52,3,0,1,33442.38,1,6.0,-2.58,11.39,-21.59,11.72,2023-01-28,2023-12-20,12.0
BANK11276,850,United States,Male,52,1,1632.85,5,1,1,40173.92,0,2.0,-25.22,70.22,-74.87,24.44,2023-06-01,2023-12-07,25.0
BANK11277,689,United Kingdom,Male,55,1,8701.44,2,1,1,45701.07,0,4.0,40.04,74.51,-10.71,149.85,2023-02-26,2023-12-04,28.0
BANK11278,669,France,Male,20,4,8552.68,3,1,1,33765.28,0,4.0,44.0,35.17,1.95,88.04,2023-03-17,2023-09-08,115.0
BANK11279,619,Spain,Male,76,1,6442.94,5,1,0,24118.44,0,3.0,-11.66,7.86,-20.15,-4.64,2023-04-13,2023-07-08,177.0
BANK11280,663,United States,Male,58,7,5844.8,2,0,0,34630.55,0,5.0,38.93,63.65,-12.63,147.42,2023-03-05,2023-11-02,60.0
BANK11281,634,United States,Female,52,2,3962.64,1,0,1,31665.52,0,7.0,22.61,30.58,-21.43,70.02,2023-01-07,2023-12-07,25.0
BANK11282,720,France,Male,67,1,2131.75,1,1,1,40650.37,0,8.0,12.25,61.13,-80.47,84.66,2023-01-05,2023-11-22,40.0
BANK11283,745,France,Male,57,10,9068.14,5,1,1,64751.3,0,2.0,-87.54,209.89,-235.96,60.87,2023-03-21,2023-10-14,79.0
BANK11284,571,Germany,Male,39,1,9789.03,4,1,1,58337.13,1,6.0,3.73,49.56,-87.12,60.58,2023-05-09,2023-11-11,51.0
